team_id,player_name,pos,weight,player_img,height,hgt,stre,spd,jmp,endu,ins,dnk,ft,fg,tp,diq,oiq,drb,pss,reb,jersery_number,conference_id,division_id,region,team_name,team_abbrev,colors,team_img,team_img_small,color_0,color_1,color_2
28,Talen Horton-Tucker,GF,235.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629659.png,76,46,50,64,57,40,24,59,56,75,54,43,52,55,50,58,,1.0,4.0,Utah,Jazz,UTA,"['#fff21f', '#000000', '#000000']",https://i.imgur.com/jWkcCCN.png,https://i.imgur.com/m1XTrDh.png,#fff21f,#000000,#000000
0,Saddiq Bey,F,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png,79,48,63,60,50,60,40,69,61,63,68,39,62,49,45,71,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
13,Christian Wood,FC,214.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png,82,61,40,59,62,52,55,98,42,88,49,37,62,54,48,78,,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
19,Josh Hart,GF,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png,77,40,38,60,62,68,40,89,49,35,53,57,57,50,56,89,,0.0,0.0,New York,Knicks,NYK,"['#006BB6', '#F58426', '#BEC0C2']",https://i.imgur.com/5sMoAPA.png,https://i.imgur.com/nvApVkz.png,#006BB6,#F58426,#BEC0C2
22,Tobias Harris,PF,226.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png,80,47,55,50,59,70,66,60,66,91,43,50,69,50,53,80,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
0,Bogdan Bogdanovic,GF,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203992.png,78,46,31,59,56,45,42,40,62,85,84,49,71,53,50,58,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
22,Tyrese Maxey,G,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630178.png,74,36,53,69,70,93,66,75,66,86,53,36,70,59,51,56,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
7,Reggie Jackson,G,208.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png,75,33,48,60,61,48,69,48,65,79,62,31,67,58,52,55,,1.0,4.0,Denver,Nuggets,DEN,"['#0E2240', '#FEC524', '#8B2131']",https://i.imgur.com/qdYVFSV.png,https://i.imgur.com/xyFKqng.png,#0E2240,#FEC524,#8B2131
0,AJ Griffin,SF,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631100.png,79,48,52,57,51,75,37,43,65,66,67,35,52,39,38,57,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
13,Gabe Vincent,G,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png,75,33,44,67,48,47,42,44,65,70,69,48,55,58,55,43,,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
2,Nic Claxton,C,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629651.png,83,66,75,45,66,80,50,89,15,33,0,47,71,40,42,76,,0.0,0.0,Brooklyn,Nets,BKN,"['#000000', '#FFFFFF', '#000000']",https://i.imgur.com/lDrufi8.png,https://i.imgur.com/hehPiuV.png,#000000,#FFFFFF,#000000
8,James Wiseman,C,240.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630164.png,84,70,61,51,57,47,62,80,30,70,35,34,47,38,34,65,,0.0,1.0,Detroit,Pistons,DET,"['#1d428a', '#c8102e', '#bec0c2']",https://i.imgur.com/uF4RvQt.png,https://i.imgur.com/XKpV0aX.png,#1d428a,#c8102e,#bec0c2
25,Keegan Murray,F,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631099.png,80,52,52,57,44,82,45,46,51,74,79,42,60,42,37,66,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
16,Jae Crowder,F,235.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png,78,40,50,50,61,30,33,45,49,65,64,62,60,43,49,78,,0.0,1.0,Milwaukee,Bucks,MIL,"['#00471B', '#EEE1C6', '#0077c0']",https://i.imgur.com/DphT0BT.png,https://i.imgur.com/tg53Wze.png,#00471B,#EEE1C6,#0077c0
6,Maxi Kleber,FC,240.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628467.png,82,63,70,44,50,40,50,43,46,42,68,48,63,26,37,54,,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
25,Domantas Sabonis,C,240.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png,83,60,86,46,37,88,79,86,48,58,35,44,67,55,55,96,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
22,Kelly Oubre Jr.,GF,203.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png,79,48,37,68,63,65,48,79,44,81,66,42,51,50,38,63,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
25,Malik Monk,SG,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png,75,33,40,60,70,40,61,82,68,73,74,40,66,53,53,64,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
5,Caris LeVert,GF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627747.png,78,46,42,72,67,49,56,66,49,75,45,48,65,60,54,63,,0.0,1.0,Cleveland,Cavaliers,CLE,"['#72253d', '#b4975a', '#72253d']",https://i.imgur.com/9xq1vir.png,https://i.imgur.com/0SjE4B4.png,#72253d,#b4975a,#72253d
17,Jaden McDaniels,F,185.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630183.png,81,59,50,55,69,50,51,45,54,77,59,50,62,40,44,55,,1.0,4.0,Minnesota,Timberwolves,MIN,"['#0c2340', '#ffffff', '#236192']",https://i.imgur.com/037yAWf.png,https://i.imgur.com/tVyaRnG.png,#0c2340,#ffffff,#236192
7,Christian Braun,GF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631128.png,78,39,56,55,68,44,28,63,47,60,47,54,54,48,44,71,,1.0,4.0,Denver,Nuggets,DEN,"['#0E2240', '#FEC524', '#8B2131']",https://i.imgur.com/qdYVFSV.png,https://i.imgur.com/xyFKqng.png,#0E2240,#FEC524,#8B2131
27,Gary Trent Jr.,SG,209.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629107.png,77,40,46,68,66,53,55,70,65,87,72,51,67,50,41,40,,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
23,Bradley Beal,SG,207.0,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6580.png,76,45,49,72,70,80,69,93,65,95,47,44,69,58,57,66,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
20,Jalen Williams,GF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631114.png,78,49,44,60,52,70,44,60,58,73,43,52,60,55,43,54,,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
20,Chet Holmgren,C,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631096.png,83,72,48,48,68,54,48,91,70,69,50,52,59,49,47,62,7,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
10,Alperen Sengun,C,243.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png,82,59,40,44,55,48,60,88,49,53,40,45,50,50,50,72,,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
11,Bruce Brown Jr.,G,202.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png,76,45,58,60,68,58,44,47,48,95,46,57,61,60,53,73,,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
11,Bennedict Mathurin,GF,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631097.png,79,50,46,75,61,65,57,98,62,64,46,32,59,53,39,61,,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
12,Terance Mann,GF,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629611.png,77,42,53,63,58,54,50,71,59,68,42,45,64,53,47,71,,1.0,5.0,Los Angeles,Clippers,LAC,"['#1d428a', '#BEC0C2', '#c8102E']",https://i.imgur.com/3WRLhVA.png,https://i.imgur.com/fm3b2SJ.png,#1d428a,#BEC0C2,#c8102E
19,Immanuel Quickley,G,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630193.png,75,38,47,70,62,25,43,77,70,73,68,44,68,51,50,70,,0.0,0.0,New York,Knicks,NYK,"['#006BB6', '#F58426', '#BEC0C2']",https://i.imgur.com/5sMoAPA.png,https://i.imgur.com/nvApVkz.png,#006BB6,#F58426,#BEC0C2
26,Jeremy Sochan,PF,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631110.png,81,55,44,58,45,70,30,51,33,79,37,53,58,45,44,65,,1.0,3.0,San Antonio,Spurs,SAS,"['#000000', '#c4ced4', '#c4ced4']",https://i.imgur.com/yXLRt2y.png,https://i.imgur.com/HSDTN4L.png,#000000,#c4ced4,#c4ced4
6,Josh Green,GF,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png,77,43,51,68,67,46,44,60,38,54,49,48,58,45,48,61,,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
24,Malcolm Brogdon,G,229.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627763.png,77,44,36,60,56,70,54,68,73,92,50,47,62,58,52,68,,1.0,4.0,Portland,Trail Blazers,POR,"['#000000', '#ffffff', '#c8102e']",https://i.imgur.com/IfjmjFJ.png,https://i.imgur.com/u1iRngy.png,#000000,#ffffff,#c8102e
7,Justin Holiday,GF,180.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png,78,50,33,50,56,32,34,23,62,81,70,52,57,50,42,32,,1.0,4.0,Denver,Nuggets,DEN,"['#0E2240', '#FEC524', '#8B2131']",https://i.imgur.com/qdYVFSV.png,https://i.imgur.com/xyFKqng.png,#0E2240,#FEC524,#8B2131
13,Cam Reddish,GF,218.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png,80,55,40,62,51,30,44,54,68,55,59,48,54,44,45,39,,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
7,Peyton Watson,SF,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631212.png,80,58,31,62,72,28,31,57,27,38,29,29,34,49,30,56,,1.0,4.0,Denver,Nuggets,DEN,"['#0E2240', '#FEC524', '#8B2131']",https://i.imgur.com/qdYVFSV.png,https://i.imgur.com/xyFKqng.png,#0E2240,#FEC524,#8B2131
10,Jae'Sean Tate,F,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png,76,39,55,50,68,32,63,79,46,55,42,54,60,40,51,65,,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
7,Zeke Nnaji,FC,240.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png,81,58,49,53,50,33,52,74,40,36,58,37,58,35,30,62,,1.0,4.0,Denver,Nuggets,DEN,"['#0E2240', '#FEC524', '#8B2131']",https://i.imgur.com/qdYVFSV.png,https://i.imgur.com/xyFKqng.png,#0E2240,#FEC524,#8B2131
0,Jalen Johnson,F,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630552.png,80,52,43,56,66,45,35,55,35,60,48,40,53,52,44,70,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
8,Killian Hayes,G,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630165.png,77,39,24,61,64,55,45,37,55,74,44,53,52,56,53,60,,0.0,1.0,Detroit,Pistons,DET,"['#1d428a', '#c8102e', '#bec0c2']",https://i.imgur.com/uF4RvQt.png,https://i.imgur.com/XKpV0aX.png,#1d428a,#c8102e,#bec0c2
9,Kevon Looney,C,222.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png,81,64,77,40,36,58,56,48,38,33,20,60,75,50,50,84,,1.0,5.0,Golden State,Warriors,GSW,"['#1D428A', '#ffc72c', '#ffc72c']",https://i.imgur.com/lPL67qh.png,https://i.imgur.com/46Wu1vc.png,#1D428A,#ffc72c,#ffc72c
2,Royce O'Neale,SF,226.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png,77,45,58,45,56,80,45,44,59,62,68,58,58,49,55,70,,0.0,0.0,Brooklyn,Nets,BKN,"['#000000', '#FFFFFF', '#000000']",https://i.imgur.com/lDrufi8.png,https://i.imgur.com/hehPiuV.png,#000000,#FFFFFF,#000000
10,Victor Oladipo,SG,213.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png,76,39,50,60,50,23,56,78,57,70,60,57,60,54,56,55,,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
22,Robert Covington,PF,209.0,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2490620.png&w=350&h=254,79,58,48,53,55,20,39,35,64,40,64,61,50,38,41,56,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
15,Duncan Robinson,GF,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png,79,52,33,50,43,40,54,15,62,73,84,38,73,35,45,51,,0.0,2.0,Miami,Heat,MIA,"['#000000', '#ffffff', '#98002e']",https://i.imgur.com/GpjJXPd.png,https://i.imgur.com/DIKI6hY.png,#000000,#ffffff,#98002e
18,Herbert Jones,F,206.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630529.png,78,54,58,58,57,40,37,64,60,59,45,69,61,42,53,51,,1.0,3.0,New Orleans,Pelicans,NOP,"['#0C2340', '#C8102E', '#85714D']",https://i.imgur.com/eUddr3j.png,https://i.imgur.com/ysbNihB.png,#0C2340,#C8102E,#85714D
0,Kobe Bufkin,SG,195.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641723.png,76,44,29,61,66,35,40,47,62,47,50,30,36,42,40,43,4,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
22,De'Anthony Melton,G,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png,74,35,20,68,79,30,54,28,54,68,72,70,59,50,57,71,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
19,Isaiah Hartenstein,C,250.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png,84,65,51,41,55,35,41,48,39,50,34,56,64,35,47,89,,0.0,0.0,New York,Knicks,NYK,"['#006BB6', '#F58426', '#BEC0C2']",https://i.imgur.com/5sMoAPA.png,https://i.imgur.com/nvApVkz.png,#006BB6,#F58426,#BEC0C2
29,Jordan Poole,G,194.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629673.png,76,39,38,67,64,36,76,73,68,69,71,47,68,52,58,40,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
29,Tyus Jones,PG,196.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png,72,22,36,65,45,65,37,40,60,82,59,56,72,64,52,65,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
9,Brandin Podziemski,GF,205.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641764.png,77,35,47,51,59,65,45,59,55,54,61,30,55,43,50,78,2,1.0,5.0,Golden State,Warriors,GSW,"['#1D428A', '#ffc72c', '#ffc72c']",https://i.imgur.com/lPL67qh.png,https://i.imgur.com/46Wu1vc.png,#1D428A,#ffc72c,#ffc72c
11,Andrew Nembhard,PG,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629614.png,76,37,35,55,49,76,39,30,55,75,59,57,65,48,50,45,,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
13,Taurean Prince,F,218.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png,79,48,46,56,63,57,41,62,61,46,64,50,57,33,49,54,,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
10,Jeff Green,F,235.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png,80,56,65,49,45,46,51,79,61,60,53,34,61,49,44,48,,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
28,Walker Kessler,C,245.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631117.png,83,71,75,38,74,49,36,77,22,50,0,45,63,37,36,79,,1.0,4.0,Utah,Jazz,UTA,"['#fff21f', '#000000', '#000000']",https://i.imgur.com/jWkcCCN.png,https://i.imgur.com/m1XTrDh.png,#fff21f,#000000,#000000
15,Caleb Martin,F,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png,77,41,45,63,58,44,51,61,55,63,56,61,63,46,48,62,,0.0,2.0,Miami,Heat,MIA,"['#000000', '#ffffff', '#98002e']",https://i.imgur.com/GpjJXPd.png,https://i.imgur.com/DIKI6hY.png,#000000,#ffffff,#98002e
23,Eric Gordon,GF,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png,75,39,42,48,66,73,54,83,58,54,73,42,60,48,48,35,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
23,Damion Lee,GF,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png,77,45,52,52,46,47,31,50,74,65,61,49,54,54,48,65,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
13,Jaxson Hayes,C,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629637.png,83,64,42,49,63,30,38,89,43,47,28,39,58,39,39,61,,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
11,Jarace Walker,PF,240.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641716.png,80,53,66,56,71,17,45,48,34,44,33,38,35,40,39,65,5,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
3,P.J. Washington,FC,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png,79,58,56,54,64,52,53,54,45,74,64,50,62,38,53,60,,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
16,Bobby Portis,FC,250.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png,82,61,68,45,44,42,68,50,52,91,54,43,74,38,42,85,,0.0,1.0,Milwaukee,Bucks,MIL,"['#00471B', '#EEE1C6', '#0077c0']",https://i.imgur.com/DphT0BT.png,https://i.imgur.com/tg53Wze.png,#00471B,#EEE1C6,#0077c0
6,Richaun Holmes,C,235.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626158.png,82,60,68,48,50,30,46,85,57,46,4,43,63,36,38,76,,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
12,Daniel Theis,C,245.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png,80,59,68,40,64,30,50,83,41,58,43,54,60,23,28,64,,1.0,5.0,Los Angeles,Clippers,LAC,"['#1d428a', '#BEC0C2', '#c8102E']",https://i.imgur.com/3WRLhVA.png,https://i.imgur.com/fm3b2SJ.png,#1d428a,#BEC0C2,#c8102E
4,Alex Caruso,G,186.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627936.png,77,42,39,70,80,10,36,45,54,35,51,72,55,50,59,55,,0.0,1.0,Chicago,Bulls,CHI,"['#CE1141', '#FFFFFF', '#000000']",https://i.imgur.com/Nulx9UE.png,https://i.imgur.com/T8ApQxR.png,#CE1141,#FFFFFF,#000000
25,Sasha Vezenkov,F,225.0,https://cdn.nba.com/headshots/nba/latest/260x190/1628426.png,81,56,49,55,34,35,43,37,55,85,86,51,58,36,28,56,7,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
24,Matisse Thybulle,GF,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png,77,50,44,62,59,18,15,18,42,60,55,75,42,40,35,41,,1.0,4.0,Portland,Trail Blazers,POR,"['#000000', '#ffffff', '#c8102e']",https://i.imgur.com/IfjmjFJ.png,https://i.imgur.com/u1iRngy.png,#000000,#ffffff,#c8102e
2,Lonnie Walker IV,GF,204.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png,76,42,45,63,67,45,48,64,60,88,65,41,63,46,42,46,,0.0,0.0,Brooklyn,Nets,BKN,"['#000000', '#FFFFFF', '#000000']",https://i.imgur.com/lDrufi8.png,https://i.imgur.com/hehPiuV.png,#000000,#FFFFFF,#000000
